run_id,cell_id,trial_id,repeat_index,prompt_id,prompt_label,baseline_id,baseline_label,session_id,round_id,round_index,candidate_id,candidate_index,sampler_role,seed,render_status,image_path,carried_forward,selected,z,generation_params,entropy,channel_stddev,brightness_mean,edge_mean,passed_checks,failed_checks
product_hero_shot__updater_winner_copy__r2,product_hero_shot__updater_winner_copy,r2,1,product_hero_shot,Product hero shot,updater_winner_copy,Updater: winner copy,ses_b7eb2076c23f,rnd_5c83176bf043,1,cand_b40de55ba81b,0,baseline_prompt,1719393105,succeeded,/artifacts/cand_b40de55ba81b.png,False,False,"[0.0, 0.0, 0.0, 0.0, 0.0]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""baseline_prompt"": true, ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 2155793835, ""seed_group"": ""candidate:0"", ""seed_policy"": ""fixed-per-candidate"", ""steering_applied"": false, ""steering_mode"": ""low_dimensional""}",7.68,69.196,104.62,34.237,5,[]
product_hero_shot__updater_winner_copy__r2,product_hero_shot__updater_winner_copy,r2,1,product_hero_shot,Product hero shot,updater_winner_copy,Updater: winner copy,ses_b7eb2076c23f,rnd_5c83176bf043,1,cand_19df9cef16f5,1,exploit,2272323079,succeeded,/artifacts/cand_19df9cef16f5.png,False,False,"[0.16737583967305716, 0.02582864960347289, -0.012798978681801267, 0.03749982926335503, 0.02374603048907873]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""first_round_diversity_boost"": true, ""first_round_diversity_scale"": 0.6, ""first_round_role_behavior"": ""keep_exploit_close"", ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 2155793835, ""seed_group"": ""candidate:1"", ""seed_policy"": ""fixed-per-candidate"", ""steering_mode"": ""low_dimensional""}",7.254,56.24,101.381,30.109,5,[]
product_hero_shot__updater_winner_copy__r2,product_hero_shot__updater_winner_copy,r2,1,product_hero_shot,Product hero shot,updater_winner_copy,Updater: winner copy,ses_b7eb2076c23f,rnd_5c83176bf043,1,cand_2f7672f3144c,2,refine,2604922385,succeeded,/artifacts/cand_2f7672f3144c.png,False,True,"[0.051577792833819094, -0.6125925530913608, -0.30017162875139447, 0.16984842802390604, -0.1466921946592348]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""first_round_diversity_boost"": true, ""first_round_diversity_scale"": 1.25, ""first_round_min_radius"": 0.522, ""first_round_spread_direction"": [0.0, -0.8331, -0.4582, 0.2499, -0.1833], ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 2155793835, ""seed_group"": ""candidate:2"", ""seed_policy"": ""fixed-per-candidate"", ""steering_mode"": ""low_dimensional""}",7.356,60.988,118.279,21.276,5,[]
product_hero_shot__updater_winner_copy__r2,product_hero_shot__updater_winner_copy,r2,1,product_hero_shot,Product hero shot,updater_winner_copy,Updater: winner copy,ses_b7eb2076c23f,rnd_5c83176bf043,1,cand_7052e50f7980,3,orthogonal,1317381136,succeeded,/artifacts/cand_7052e50f7980.png,False,False,"[0.14452577260551402, 0.06371109773710043, 0.6061598476590628, 0.30552862695529975, -0.1807641952231243]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""first_round_diversity_boost"": true, ""first_round_diversity_scale"": 1.35, ""first_round_min_radius"": 0.522, ""first_round_spread_direction"": [0.1833, 0.0, 0.8331, 0.4582, -0.2499], ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 2155793835, ""seed_group"": ""candidate:3"", ""seed_policy"": ""fixed-per-candidate"", ""steering_mode"": ""low_dimensional""}",7.538,56.192,106.116,31.989,5,[]
product_hero_shot__updater_winner_copy__r2,product_hero_shot__updater_winner_copy,r2,1,product_hero_shot,Product hero shot,updater_winner_copy,Updater: winner copy,ses_b7eb2076c23f,rnd_5c83176bf043,1,cand_78c9b8fb1153,4,mirror,609158371,succeeded,/artifacts/cand_78c9b8fb1153.png,False,False,"[-0.2195334575247915, -0.15735830172854567, 0.04930455803777433, -0.5882899408743122, 0.31133170723059417]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""first_round_diversity_boost"": true, ""first_round_diversity_scale"": 1.45, ""first_round_min_radius"": 0.522, ""first_round_spread_direction"": [-0.2499, -0.1833, 0.0, -0.8331, 0.4582], ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 2155793835, ""seed_group"": ""candidate:4"", ""seed_policy"": ""fixed-per-candidate"", ""steering_mode"": ""low_dimensional""}",7.622,82.047,113.666,29.702,5,[]
product_hero_shot__updater_winner_copy__r2,product_hero_shot__updater_winner_copy,r2,1,product_hero_shot,Product hero shot,updater_winner_copy,Updater: winner copy,ses_b7eb2076c23f,rnd_3655adeee9bc,2,cand_bfe31eb47eb3,0,incumbent,2604922385,succeeded,/artifacts/cand_2f7672f3144c.png,True,False,"[0.051577792833819094, -0.6125925530913608, -0.30017162875139447, 0.16984842802390604, -0.1466921946592348]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""carried_forward"": true, ""carried_forward_candidate_id"": ""cand_2f7672f3144c"", ""carried_forward_round_id"": ""rnd_5c83176bf043"", ""first_round_diversity_boost"": true, ""first_round_diversity_scale"": 1.25, ""first_round_min_radius"": 0.522, ""first_round_spread_direction"": [0.0, -0.8331, -0.4582, 0.2499, -0.1833], ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 2155793835, ""seed_group"": ""carried_forward"", ""seed_policy"": ""fixed-per-candidate"", ""seed_preserved"": true, ""steering_mode"": ""low_dimensional""}",7.356,60.988,118.279,21.276,5,[]
product_hero_shot__updater_winner_copy__r2,product_hero_shot__updater_winner_copy,r2,1,product_hero_shot,Product hero shot,updater_winner_copy,Updater: winner copy,ses_b7eb2076c23f,rnd_3655adeee9bc,2,cand_f174921f7a6a,1,exploit,3303603606,succeeded,/artifacts/cand_f174921f7a6a.png,False,False,"[0.17428531810390516, -0.40866903923577685, -0.25418686894695913, 0.1786718420137972, -0.09262641518414637]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 4232913353, ""seed_group"": ""candidate:1"", ""seed_policy"": ""fixed-per-candidate"", ""steering_mode"": ""low_dimensional""}",7.59,64.411,116.281,29.235,5,[]
product_hero_shot__updater_winner_copy__r2,product_hero_shot__updater_winner_copy,r2,1,product_hero_shot,Product hero shot,updater_winner_copy,Updater: winner copy,ses_b7eb2076c23f,rnd_3655adeee9bc,2,cand_7eb152091cc8,2,refine,85120468,succeeded,/artifacts/cand_7eb152091cc8.png,False,False,"[0.15431983546749514, -0.4717873031095346, -0.1695159674493472, 0.10501913559365521, -0.1278180227698375]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 4232913353, ""seed_group"": ""candidate:2"", ""seed_policy"": ""fixed-per-candidate"", ""steering_mode"": ""low_dimensional""}",7.33,63.943,105.078,25.747,5,[]
product_hero_shot__updater_winner_copy__r2,product_hero_shot__updater_winner_copy,r2,1,product_hero_shot,Product hero shot,updater_winner_copy,Updater: winner copy,ses_b7eb2076c23f,rnd_3655adeee9bc,2,cand_59ed0bfa37e8,3,orthogonal,4097728349,succeeded,/artifacts/cand_59ed0bfa37e8.png,False,False,"[0.052340621757541644, -0.4441440450952752, -0.2380725213855426, 0.15174119411839096, -0.1509722195938558]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 4232913353, ""seed_group"": ""candidate:3"", ""seed_policy"": ""fixed-per-candidate"", ""steering_mode"": ""low_dimensional""}",7.678,70.31,111.958,28.195,5,[]
product_hero_shot__updater_winner_copy__r2,product_hero_shot__updater_winner_copy,r2,1,product_hero_shot,Product hero shot,updater_winner_copy,Updater: winner copy,ses_b7eb2076c23f,rnd_3655adeee9bc,2,cand_a9462393f89b,4,mirror,2745454190,succeeded,/artifacts/cand_a9462393f89b.png,False,False,"[-0.08118687008822358, -0.4982619309854655, -0.13726973945211715, 0.12263789120032104, -0.11730603790342295]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 4232913353, ""seed_group"": ""candidate:4"", ""seed_policy"": ""fixed-per-candidate"", ""steering_mode"": ""low_dimensional""}",7.673,68.825,110.554,21.618,5,[]
product_hero_shot__updater_winner_copy__r3,product_hero_shot__updater_winner_copy,r3,2,product_hero_shot,Product hero shot,updater_winner_copy,Updater: winner copy,ses_d17dcbeb8bc8,rnd_79012ba01ffe,1,cand_38adf4671f51,0,baseline_prompt,1688319447,succeeded,/artifacts/cand_38adf4671f51.png,False,False,"[0.0, 0.0, 0.0, 0.0, 0.0]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""baseline_prompt"": true, ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 2745641800, ""seed_group"": ""candidate:0"", ""seed_policy"": ""fixed-per-candidate"", ""steering_applied"": false, ""steering_mode"": ""low_dimensional""}",7.669,66.176,110.394,23.484,5,[]
product_hero_shot__updater_winner_copy__r3,product_hero_shot__updater_winner_copy,r3,2,product_hero_shot,Product hero shot,updater_winner_copy,Updater: winner copy,ses_d17dcbeb8bc8,rnd_79012ba01ffe,1,cand_a6dad111cd10,1,exploit,2467235276,succeeded,/artifacts/cand_a6dad111cd10.png,False,False,"[0.17291845126546862, 0.06319175217995798, -0.020241517008860854, 0.04939067432297741, 0.017694743498567683]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""first_round_diversity_boost"": true, ""first_round_diversity_scale"": 0.6, ""first_round_role_behavior"": ""keep_exploit_close"", ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 2745641800, ""seed_group"": ""candidate:1"", ""seed_policy"": ""fixed-per-candidate"", ""steering_mode"": ""low_dimensional""}",7.436,70.972,121.252,25.879,5,[]
product_hero_shot__updater_winner_copy__r3,product_hero_shot__updater_winner_copy,r3,2,product_hero_shot,Product hero shot,updater_winner_copy,Updater: winner copy,ses_d17dcbeb8bc8,rnd_79012ba01ffe,1,cand_11d870d0735d,2,refine,3296111349,succeeded,/artifacts/cand_11d870d0735d.png,False,True,"[0.04520515172213558, -0.6130849044970382, -0.2979311390950514, 0.17752500832705181, -0.1421453548718403]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""first_round_diversity_boost"": true, ""first_round_diversity_scale"": 1.25, ""first_round_min_radius"": 0.522, ""first_round_spread_direction"": [0.0, -0.8331, -0.4582, 0.2499, -0.1833], ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 2745641800, ""seed_group"": ""candidate:2"", ""seed_policy"": ""fixed-per-candidate"", ""steering_mode"": ""low_dimensional""}",7.223,56.968,103.902,21.276,5,[]
product_hero_shot__updater_winner_copy__r3,product_hero_shot__updater_winner_copy,r3,2,product_hero_shot,Product hero shot,updater_winner_copy,Updater: winner copy,ses_d17dcbeb8bc8,rnd_79012ba01ffe,1,cand_38b569825c53,3,orthogonal,2477390592,succeeded,/artifacts/cand_38b569825c53.png,False,False,"[0.13693654921300963, 0.06170438424122578, 0.599744134007469, 0.3244774735075501, -0.17567667279645385]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""first_round_diversity_boost"": true, ""first_round_diversity_scale"": 1.35, ""first_round_min_radius"": 0.522, ""first_round_spread_direction"": [0.1833, 0.0, 0.8331, 0.4582, -0.2499], ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 2745641800, ""seed_group"": ""candidate:3"", ""seed_policy"": ""fixed-per-candidate"", ""steering_mode"": ""low_dimensional""}",7.596,59.316,108.954,29.99,5,[]
product_hero_shot__updater_winner_copy__r3,product_hero_shot__updater_winner_copy,r3,2,product_hero_shot,Product hero shot,updater_winner_copy,Updater: winner copy,ses_d17dcbeb8bc8,rnd_79012ba01ffe,1,cand_f63ba9dd6b55,4,mirror,1126989570,succeeded,/artifacts/cand_f63ba9dd6b55.png,False,False,"[-0.2184623462479237, -0.15202288770009678, 0.03676440672462679, -0.5796117655808881, 0.3320569597005429]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""first_round_diversity_boost"": true, ""first_round_diversity_scale"": 1.45, ""first_round_min_radius"": 0.522, ""first_round_spread_direction"": [-0.2499, -0.1833, 0.0, -0.8331, 0.4582], ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 2745641800, ""seed_group"": ""candidate:4"", ""seed_policy"": ""fixed-per-candidate"", ""steering_mode"": ""low_dimensional""}",7.579,62.25,115.006,29.423,5,[]
product_hero_shot__updater_winner_copy__r3,product_hero_shot__updater_winner_copy,r3,2,product_hero_shot,Product hero shot,updater_winner_copy,Updater: winner copy,ses_d17dcbeb8bc8,rnd_a28140e01bab,2,cand_67b9852c8ccd,0,incumbent,3296111349,succeeded,/artifacts/cand_11d870d0735d.png,True,False,"[0.04520515172213558, -0.6130849044970382, -0.2979311390950514, 0.17752500832705181, -0.1421453548718403]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""carried_forward"": true, ""carried_forward_candidate_id"": ""cand_11d870d0735d"", ""carried_forward_round_id"": ""rnd_79012ba01ffe"", ""first_round_diversity_boost"": true, ""first_round_diversity_scale"": 1.25, ""first_round_min_radius"": 0.522, ""first_round_spread_direction"": [0.0, -0.8331, -0.4582, 0.2499, -0.1833], ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 2745641800, ""seed_group"": ""carried_forward"", ""seed_policy"": ""fixed-per-candidate"", ""seed_preserved"": true, ""steering_mode"": ""low_dimensional""}",7.223,56.968,103.902,21.276,5,[]
product_hero_shot__updater_winner_copy__r3,product_hero_shot__updater_winner_copy,r3,2,product_hero_shot,Product hero shot,updater_winner_copy,Updater: winner copy,ses_d17dcbeb8bc8,rnd_a28140e01bab,2,cand_2ea874a3b406,1,exploit,3678757346,succeeded,/artifacts/cand_2ea874a3b406.png,False,False,"[0.17851322482660564, -0.4299572026013159, -0.21425670852063577, 0.15982230639840514, -0.11966923466227378]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 4161244632, ""seed_group"": ""candidate:1"", ""seed_policy"": ""fixed-per-candidate"", ""steering_mode"": ""low_dimensional""}",7.445,55.469,105.896,28.576,5,[]
product_hero_shot__updater_winner_copy__r3,product_hero_shot__updater_winner_copy,r3,2,product_hero_shot,Product hero shot,updater_winner_copy,Updater: winner copy,ses_d17dcbeb8bc8,rnd_a28140e01bab,2,cand_43ffa041e06b,2,refine,249700659,succeeded,/artifacts/cand_43ffa041e06b.png,False,False,"[0.1369183730466848, -0.46768192819922166, -0.1772060677639407, 0.1218529778323001, -0.13702859007940515]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 4161244632, ""seed_group"": ""candidate:2"", ""seed_policy"": ""fixed-per-candidate"", ""steering_mode"": ""low_dimensional""}",7.353,54.554,107.757,22.961,5,[]
product_hero_shot__updater_winner_copy__r3,product_hero_shot__updater_winner_copy,r3,2,product_hero_shot,Product hero shot,updater_winner_copy,Updater: winner copy,ses_d17dcbeb8bc8,rnd_a28140e01bab,2,cand_8c27b7a6bdfe,3,orthogonal,2412570385,succeeded,/artifacts/cand_8c27b7a6bdfe.png,False,False,"[0.050539086678263775, -0.4068612582045649, -0.24143040252946207, 0.14906018209753216, -0.12903326200569606]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 4161244632, ""seed_group"": ""candidate:3"", ""seed_policy"": ""fixed-per-candidate"", ""steering_mode"": ""low_dimensional""}",7.538,50.045,111.475,19.68,5,[]
product_hero_shot__updater_winner_copy__r3,product_hero_shot__updater_winner_copy,r3,2,product_hero_shot,Product hero shot,updater_winner_copy,Updater: winner copy,ses_d17dcbeb8bc8,rnd_a28140e01bab,2,cand_9da3a7b8697f,4,mirror,2077473323,succeeded,/artifacts/cand_9da3a7b8697f.png,False,False,"[-0.08154777617272231, -0.4943087939982563, -0.14263885444300273, 0.13341120886644411, -0.1156044243498275]","{""anchor_strength"": 0.7, ""backend"": ""diffusers"", ""guidance_scale"": 7.0, ""image_size"": ""512x512"", ""model_source"": ""models\\runwayml--stable-diffusion-v1-5"", ""num_inference_steps"": 20, ""round_seed"": 4161244632, ""seed_group"": ""candidate:4"", ""seed_policy"": ""fixed-per-candidate"", ""steering_mode"": ""low_dimensional""}",7.766,65.879,136.405,31.019,5,[]
